sample,read_id,upstream_flank_len,core_repeat_len,downstream_flank_len,total_length,cag_units,caa_units,cga_units,event_count,total_event_bp,frameshift_events,in_frame_events,avg_event_length,oof_patterns
H3,m84137_260214_004236_s1/224072303/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/224727302/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/181932328/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/243077455/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/99224524/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/169739575/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/129504081/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/201330678/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/211422977/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/209652480/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/253428658/ccs,55,160,86,301,6,0,0,2,4,2,0,2.0,1
H3,m84137_260214_004236_s1/170919652/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/133104628/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/66849233/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/77793647/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/253952346/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/178128936/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/228331482/ccs,50,165,86,301,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/73139697/ccs,50,166,86,302,13,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/66127677/ccs,50,166,86,302,38,1,0,1,4,1,0,4.0,1
H3,m84137_260214_004236_s1/33361263/ccs,50,166,86,302,45,1,0,1,4,1,0,4.0,1
H3,m84137_260214_004236_s1/52102251/ccs,50,166,86,302,29,0,0,1,4,1,0,4.0,0
H3,m84137_260214_004236_s1/155520328/ccs,50,166,86,302,6,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/267256524/ccs,50,167,86,303,17,0,0,1,2,1,0,2.0,0
H3,m84137_260214_004236_s1/120853670/ccs,50,167,86,303,16,0,0,1,2,1,0,2.0,1
H3,m84137_260214_004236_s1/131928063/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/83629820/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/70714020/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/89129790/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/102433371/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/109250625/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/105579940/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/113444533/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/151849857/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/140575530/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/162595348/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/222625999/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/213778685/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/244713401/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/3477617/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/249365034/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/250743647/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/11408685/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/68294507/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/73470875/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/125703539/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/110236700/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/137169964/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/144643218/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/174789944/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/178523241/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/220859829/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/206114347/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/253891911/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/215487321/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/210763869/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/246418003/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/152768599/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/47321151/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/77533705/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/265815010/ccs,50,171,83,304,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/63444072/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/25690722/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/57082055/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/44173289/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/75432748/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/197395930/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/162928083/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/23790099/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/24053802/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/50397737/ccs,50,165,89,304,55,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/59769514/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/44368322/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/73662647/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/83165595/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/202115982/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/12521611/ccs,50,168,86,304,55,0,0,1,3,0,1,3.0,0
H3,m84137_260214_004236_s1/235280173/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/151851683/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/115150992/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/166203175/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/237572508/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/237769504/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/233116119/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/234163790/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/217519902/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/159321981/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/166924015/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/148900728/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/249038310/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/253627492/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/224002635/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/246879617/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/14615532/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/68616481/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/97651186/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/190449792/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/207095814/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/237964250/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/105647659/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/225121335/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/266145484/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/22940192/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/26871481/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/34997219/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/33161889/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/57805427/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/85789095/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/109054587/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/110364148/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/158598698/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/154600198/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/190186193/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/150143533/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/209519873/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/227476204/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/243532218/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/5640660/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/20255036/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/250282078/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/21958407/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/11078980/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/55448456/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/90180677/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/78777898/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/121639165/ccs,50,168,86,304,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/159057336/ccs,50,168,86,304,54,0,0,2,6,0,2,3.0,0
H3,m84137_260214_004236_s1/136319382/ccs,50,169,86,305,27,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/65601626/ccs,51,168,86,305,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/106890583/ccs,50,171,84,305,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/94177653/ccs,50,169,86,305,48,1,0,1,4,1,0,4.0,1
H3,m84137_260214_004236_s1/220201284/ccs,50,169,86,305,23,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/72419124/ccs,50,168,87,305,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/68751211/ccs,50,170,86,306,38,0,0,1,2,1,0,2.0,0
H3,m84137_260214_004236_s1/218172527/ccs,50,170,86,306,37,0,0,1,2,1,0,2.0,0
H3,m84137_260214_004236_s1/147195519/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/217189933/ccs,50,174,83,307,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/42468910/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/258084312/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/202704595/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/229771790/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/231211394/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/216468442/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/265226476/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/18945360/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/5640016/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/8394369/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/26415487/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/27137011/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/52761593/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/38210713/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/109974937/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/134876971/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/136908233/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/173807386/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/189862247/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/172953526/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/203361898/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/201134123/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/182521595/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/254021213/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/262017007/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/264965451/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/111477960/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/133169740/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/233114266/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/252841093/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/136251559/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/180683035/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/116130984/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/212469820/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/266012388/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/51187189/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/69799830/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/61150492/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/11207414/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/12255356/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/29492721/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/21038837/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/10946814/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/15663643/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/16580804/ccs,50,168,89,307,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/57999647/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/63112922/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/84806407/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/92800931/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/101058713/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/88801417/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/117834430/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/83297377/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/107282631/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/113771717/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/132055458/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/167773301/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/165349883/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/190121133/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/169148804/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/188744229/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/18153680/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/48891676/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/98765689/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/167576450/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/208013983/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/52826035/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/156241188/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/194581134/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/266275999/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/17369550/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/36046756/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/61407744/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/76547133/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/102501046/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/105121051/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/156633846/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/117050119/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/143526568/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/192086737/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/193463868/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/197853414/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/182845793/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/226822933/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/211289962/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/257558759/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/248054921/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/9440969/ccs,50,167,90,307,29,0,0,1,2,1,0,2.0,1
H3,m84137_260214_004236_s1/212080047/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/248186735/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/201720604/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/92015823/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/79564869/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/127012267/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/154538284/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/160044701/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/146280939/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/177344114/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/255792082/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/259987287/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/242946763/ccs,50,168,89,307,56,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/30475403/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/254546574/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/114361671/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/60428197/ccs,50,171,86,307,57,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/234230203/ccs,50,172,86,308,15,1,0,1,4,1,0,4.0,1
H3,m84137_260214_004236_s1/266145193/ccs,50,172,86,308,41,1,0,1,4,1,0,4.0,1
H3,m84137_260214_004236_s1/103946042/ccs,50,172,86,308,25,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/61079987/ccs,50,174,84,308,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/239472432/ccs,50,175,83,308,55,0,0,1,1,1,0,1.0,0
H3,m84137_260214_004236_s1/241566692/ccs,50,173,86,309,7,0,0,1,2,1,0,2.0,1
H3,m84137_260214_004236_s1/126421802/ccs,50,173,86,309,21,1,0,2,8,2,0,4.0,2
H3,m84137_260214_004236_s1/5244971/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/217909657/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/148112388/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/262805243/ccs,50,174,86,310,39,1,0,2,6,2,0,3.0,2
H3,m84137_260214_004236_s1/265356549/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/27333164/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/153161290/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/191370619/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/23003217/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/56754633/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/51119737/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/35914803/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/43516991/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/93586587/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/82708444/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/136119960/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/136841824/ccs,50,174,86,310,58,0,0,0,0,0,0,0.0,0
H3,m84137_260214_004236_s1/141494721/ccs,50,171,89,310,57,0,0,0,0,0,0,0.0,0
