sample,read_id,allele,CAG_count,Upstream_insertions_bp,Upstream_matches_bp,Upstream_complexity,Repeat_insertions_bp,Repeat_matches_bp,Repeat_complexity,Downstream_insertions_bp,Downstream_matches_bp,Downstream_complexity,Total_insertions_bp,Total_matches_bp,Total_complexity,Structural_pattern,Read_length
H3,m84137_260214_004236_s1/52761593/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/38210713/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/109974937/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/134876971/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/136908233/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/173807386/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/189862247/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/172953526/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/203361898/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/201134123/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/182521595/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/254021213/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/262017007/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/264965451/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/111477960/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/133169740/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/233114266/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/252841093/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/136251559/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/180683035/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/116130984/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/212469820/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/266012388/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/51187189/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/69799830/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/61150492/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/11207414/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/12255356/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/29492721/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/21038837/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/10946814/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/15663643/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/16580804/ccs,1,20,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/57999647/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/63112922/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/84806407/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/92800931/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/101058713/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/88801417/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/117834430/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/83297377/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/107282631/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/113771717/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/132055458/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/167773301/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/165349883/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/190121133/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/169148804/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/188744229/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/18153680/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/48891676/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/98765689/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/167576450/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/208013983/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/52826035/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/156241188/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/194581134/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/266275999/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/17369550/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/36046756/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/61407744/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/76547133/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/102501046/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/105121051/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/156633846/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/117050119/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/143526568/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/192086737/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/193463868/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/197853414/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/182845793/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/226822933/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/211289962/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/257558759/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/248054921/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/9440969/ccs,1,20,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/212080047/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/248186735/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/201720604/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/92015823/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/79564869/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/127012267/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/154538284/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/160044701/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/146280939/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/177344114/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/255792082/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/259987287/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/242946763/ccs,1,20,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/30475403/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/254546574/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/114361671/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/60428197/ccs,1,21,0,0,0,114,193,0.3713355048859935,0,0,0.0,114,193,0.3713355048859935,Repeat-enriched,307
H3,m84137_260214_004236_s1/234230203/ccs,1,20,0,0,0,115,193,0.37337662337662336,0,0,0.0,115,193,0.37337662337662336,Repeat-enriched,308
H3,m84137_260214_004236_s1/266145193/ccs,1,20,0,0,0,115,193,0.37337662337662336,0,0,0.0,115,193,0.37337662337662336,Repeat-enriched,308
H3,m84137_260214_004236_s1/103946042/ccs,1,21,0,0,0,115,193,0.37337662337662336,0,0,0.0,115,193,0.37337662337662336,Repeat-enriched,308
H3,m84137_260214_004236_s1/61079987/ccs,1,21,0,0,0,117,191,0.37987012987012986,0,0,0.0,117,191,0.37987012987012986,Repeat-enriched,308
H3,m84137_260214_004236_s1/239472432/ccs,1,21,0,0,0,118,190,0.38311688311688313,0,0,0.0,118,190,0.38311688311688313,Repeat-enriched,308
H3,m84137_260214_004236_s1/241566692/ccs,1,21,0,0,0,116,193,0.37540453074433655,0,0,0.0,116,193,0.37540453074433655,Repeat-enriched,309
H3,m84137_260214_004236_s1/126421802/ccs,1,20,0,0,0,116,193,0.37540453074433655,0,0,0.0,116,193,0.37540453074433655,Repeat-enriched,309
H3,m84137_260214_004236_s1/5244971/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/217909657/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/148112388/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/262805243/ccs,1,20,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/265356549/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/27333164/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/153161290/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/191370619/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/23003217/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/56754633/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/51119737/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/35914803/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/43516991/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/93586587/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/82708444/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/136119960/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/136841824/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/141494721/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/150339922/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/179505506/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/207291044/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/221447583/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/183961510/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/226559511/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/211879388/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/244843036/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/23203838/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/11408841/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/68162403/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/191760254/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/62263779/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/245170319/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/223545251/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/224526641/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/43715746/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/127013402/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/135597423/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/187569014/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/149164876/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/220007594/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/235017925/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/213586409/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/248778855/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/34669779/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/161810441/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/18420049/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/21039579/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/23332266/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/15532833/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/126422099/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/16714278/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/18284717/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/19401281/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/27002620/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/120653770/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/131794520/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/155059399/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/143460761/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/173867794/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/191104917/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/180815569/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
H3,m84137_260214_004236_s1/234031421/ccs,1,21,0,0,0,117,193,0.3774193548387097,0,0,0.0,117,193,0.3774193548387097,Repeat-enriched,310
